University,DEPARTMENT,CAR1,CAR2,CAR3
國立聯合大學,化學工程學系,生產技術／製程工程師,實驗化驗人員,作業員／包裝員
國立聯合大學,材料科學學系,助理工程師,作業員／包裝員,品管／檢驗人員
國立聯合大學,環境與安全工程學系,職業安全衛生管理員,環境工程人員 / 工程師,職業安全衛生管理師
國立聯合大學,能源工程系,生產技術／製程工程師,作業員／包裝員,餐飲服務生
國立聯合大學,建築學系,建築設計／繪圖人員,室內設計／裝潢人員,工地監工／主任
國立聯合大學,文化觀光產業學系,門市／店員／專櫃人員,飯店工作人員,行政助理
國立中興大學,國文學系,行政人員,門市／店員／專櫃人員,行政助理
國立中興大學,外國語文學系,國外業務人員,業務助理,行政人員
國立中興大學,史學系,行政人員,門市／店員／專櫃人員,業務助理
國立中興大學,應用經濟系,業務助理,行政人員,銀行辦事員
國立中興大學,會計與資訊科技學系,查帳／審計人員,記帳／出納／一般會計,財務會計助理
國立中興大學,企業管理學系,國內業務人員,門市／店員／專櫃人員,行政助理
國立中興大學,財務金融學系,銀行辦事員,記帳／出納／一般會計,金融理財專員
國立中興大學,行銷學系,行銷企劃人員,活動企劃人員,國外業務人員
國立中興大學,法律學系,法務助理,行政人員,法務人員
國立中興大學,生命科學系,研究助理,行政人員,門市／店員／專櫃人員
國立中興大學,昆蟲學系,研究助理,行政人員,生物科技研發人員
國立中興大學,生物科技學系,門市／店員／專櫃人員,研究助理,國內業務人員
國立中興大學,化學系,生產技術／製程工程師,品管／檢驗人員,實驗化驗人員
國立中興大學,物理學系,半導體工程師,生產技術／製程工程師,網站行銷企劃
國立中興大學,應用數學系,軟體設計工程師,國內業務人員,數理補習班老師
國立中興大學,資訊管理學系,軟體設計工程師,行政人員,其他資訊專業人員
國立中興大學,電機工程學系,助理工程師,硬體研發工程師,半導體設備工程師
國立中興大學,資訊科學與工程學系,軟體設計工程師,Internet程式設計師,其他資訊專業人員
國立中興大學,機械工程學系,機械工程師,機構工程師,機械設計／繪圖人員
國立中興大學,生物機電工程學系,生產技術／製程工程師,機械工程師,半導體設備工程師
國立中興大學,土木工程學系,土木技師／土木工程師,工地監工／主任,營造工程師
國立中興大學,化學工程學系,生產技術／製程工程師,化工化學工程師,半導體製程工程師
國立中興大學,材料科學學系,研究助理,生產技術／製程工程師,半導體工程師
國立中興大學,環境工程學系,環境工程人員 / 工程師,行政助理,公家機關相關人員
國立中興大學,景觀與遊憩系,景觀設計師,建築設計／繪圖人員,網站行銷企劃
國立中興大學,農藝學系,農藝作物栽培工作者,行政人員,門市／店員／專櫃人員
國立中興大學,動物科學學系,一般動物飼育工作者,國內業務人員,門市／店員／專櫃人員
國立中興大學,園藝學系,農藝作物栽培工作者,花藝／園藝人員,門市／店員／專櫃人員
國立中興大學,植物病理學系,研究助理,生物科技研發人員,門市／店員／專櫃人員
國立中興大學,國際農企業學位學程,國外業務人員,國內業務人員,經營管理主管
國立中興大學,食品暨應用生物科技學系,食品研發人員,門市／店員／專櫃人員,品管／檢驗人員
國立中興大學,水土保持學系,水保技師／水保工程師,土木技師／土木工程師,行政人員
國立中興大學,土壤環境科學學系,研究助理,環境工程人員 / 工程師,農藝作物栽培工作者
國立中興大學,森林暨自然保育學系,門市／店員／專櫃人員,研究助理,行政人員
國立中興大學,獸醫學系,獸醫師,研究助理,病理藥理研究人員
國立臺灣體育運動大學,體育學系,運動教練,門市／店員／專櫃人員,作業員／包裝員
國立臺灣體育運動大學,舞蹈學系,門市／店員／專櫃人員,舞蹈指導與舞蹈家,行政人員
國立臺灣體育運動大學,競技運動學系,運動教練,餐飲服務生,志願役軍官／士官／士兵
國立臺灣體育運動大學,球類運動學系,運動教練,門市／店員／專櫃人員,餐飲服務生
國立臺灣體育運動大學,技擊運動學系,運動教練,保全人員／警衛,不動產經紀人
國立臺灣體育運動大學,運動健康科學系,門市／店員／專櫃人員,運動教練,餐飲服務生
國立臺灣體育運動大學,休閒運動學系,運動教練,門市／店員／專櫃人員,餐飲服務生
國立臺灣體育運動大學,運動事業經營學系,門市／店員／專櫃人員,行銷企劃人員,運動教練
國立臺灣體育運動大學,運動資訊傳播學系,門市／店員／專櫃人員,攝影助理,影片製作技術人員
國立臺中教育大學,教育學系,國小學校教師,安親班老師,行政人員
國立臺中教育大學,語文教育學系,國小學校教師,行政人員,安親班老師
國立臺中教育大學,科學教育學系,國小學校教師,行政人員,門市／店員／專櫃人員
國立臺中教育大學,數學教育學系,行政人員,國小學校教師,國內業務人員
國立臺中教育大學,體育學系,運動教練,國小學校教師,門市／店員／專櫃人員
國立臺中教育大學,幼兒教育學系,幼教班老師,行政人員,教保員
國立臺中教育大學,特殊教育學系,特殊教育教師,國小學校教師,行政人員
國立臺中教育大學,美術學系,平面設計／美編人員,美術老師,國小學校教師
國立臺中教育大學,音樂學系,國小學校教師,行政人員,音樂老師
國立臺中教育大學,臺灣語文學系,門市／店員／專櫃人員,行政人員,安親班老師
國立臺中教育大學,英語學系,國外業務人員,語文補習班老師,業務助理
國立臺中教育大學,文化創意產業設計與營運學系,平面設計／美編人員,行銷企劃人員,活動企劃人員
國立臺中教育大學,諮商與心理學系,門市／店員／專櫃人員,行政人員,行政助理
國立臺中教育大學,區域與社會發展學系,安親班老師,行政助理,門市／店員／專櫃人員
國立臺中教育大學,國際企業學系,業務助理,國外業務人員,行政人員
國立臺中教育大學,數位內容科技學系,平面設計／美編人員,網頁設計師,軟體設計工程師
國立臺中教育大學,資訊工程學系,軟體設計工程師,Internet程式設計師,MIS程式設計師
私立東海大學,美術學系,平面設計／美編人員,門市／店員／專櫃人員,美術設計
私立東海大學,音樂學系,音樂老師,門市／店員／專櫃人員,行政人員
私立東海大學,國文學系,門市／店員／專櫃人員,行政人員,安親班老師
私立東海大學,外國語文學系,國外業務人員,語文補習班老師,行政人員
私立東海大學,日本語言文化學系,業務助理,門市／店員／專櫃人員,國內業務人員
私立東海大學,史學系,門市／店員／專櫃人員,行政人員,行政助理
私立東海大學,哲學系,門市／店員／專櫃人員,行政人員,行政助理
私立東海大學,工業設計學系,工業設計,平面設計／美編人員,商業設計
私立東海大學,經濟學系,行政人員,門市／店員／專櫃人員,國內業務人員
私立東海大學,政治學系,門市／店員／專櫃人員,行政人員,國內業務人員
私立東海大學,社會學系,行政人員,門市／店員／專櫃人員,業務助理
私立東海大學,行政管理學系,行政人員,門市／店員／專櫃人員,行政助理
私立東海大學,會計與資訊科技學系,查帳／審計人員,記帳／出納／一般會計,財務會計助理
私立東海大學,企業管理學系,業務助理,國內業務人員,行政人員
私立東海大學,國際經營管理碩士含IMBA,國貿人員,行政助理,國外業務人員
私立東海大學,國際經營與貿易學系,國外業務人員,業務助理,國貿人員
私立東海大學,財務金融學系,銀行辦事員,記帳／出納／一般會計,行政人員
私立東海大學,法律學系,法務人員,法務助理,行政人員
私立東海大學,生命科學系,研究助理,生物科技研發人員,行政人員
私立東海大學,化學系,品管／檢驗人員,實驗化驗人員,生產技術／製程工程師
私立東海大學,應用物理學系,作業員／包裝員,生產技術／製程工程師,國內業務人員
私立東海大學,應用數學系,行政人員,餐飲服務生,數理補習班老師
私立東海大學,統計科學學系,行政人員,門市／店員／專櫃人員,國內業務人員
私立東海大學,資訊管理學系,軟體設計工程師,門市／店員／專櫃人員,其他資訊專業人員
私立東海大學,電機工程學系,助理工程師,半導體設備工程師,電機技師／工程師
私立東海大學,資訊工程學系,軟體設計工程師,系統維護／操作人員,Internet程式設計師
私立東海大學,化工與材料工程學系,生產技術／製程工程師,化工化學工程師,品管／檢驗人員
私立東海大學,工業工程與經營資訊學系,生管,工業工程師／生產線規劃,生產管理主管
私立東海大學,環境科學與工程學系,環境工程人員 / 工程師,門市／店員／專櫃人員,行政助理
私立東海大學,建築學系,建築設計／繪圖人員,室內設計／裝潢人員,設計助理
私立東海大學,景觀學系,景觀設計師,建築設計／繪圖人員,室內設計／裝潢人員
私立東海大學,畜產與生物科技學系,一般動物飼育工作者,國內業務人員,門市／店員／專櫃人員
私立東海大學,食品科學系,品管／檢驗人員,食品研發人員,門市／店員／專櫃人員
私立東海大學,社會工作學系,社工人員,門市／店員／專櫃人員,行政人員
私立東海大學,餐旅行銷管理學系,飯店工作人員,餐飲服務生,門市／店員／專櫃人員
國立陽明大學,生命科學系,研究助理,生物科技研發人員,餐飲服務生
國立陽明大學,生物醫學工程學系,研究助理,生物科技研發人員,電子工程師
國立陽明大學,醫學系,醫師,醫事檢驗師,研究助理
國立陽明大學,物理治療暨輔助科技學系,物理治療師,助教,研究助理
國立陽明大學,護理學系,護理師及護士,研究助理,文編／校對／文字工作者
國立陽明大學,醫學生物技術學系,醫事檢驗師,研究助理,其他醫療從業人員
國立陽明大學,醫學影像暨放射科學學系,醫事放射師,助教,研究助理
國立陽明大學,牙醫學系,牙醫師,記者／採編,NULL
國立臺北藝術大學,美術學系,平面設計／美編人員,美術設計,美術老師
國立臺北藝術大學,音樂學系,中等學校教師,行政人員,音樂老師
國立臺北藝術大學,傳統音樂學系,行政人員,音樂老師,行政助理
國立臺北藝術大學,戲劇學系,節目製作人員,行銷企劃人員,門市／店員／專櫃人員
國立臺北藝術大學,劇場設計學系,設計助理,門市／店員／專櫃人員,行政人員
國立臺北藝術大學,舞蹈學系,舞蹈指導與舞蹈家,其他才藝類老師,行政人員
國立臺北藝術大學,電影創作學系,影片製作技術人員,門市／店員／專櫃人員,平面設計／美編人員
國立臺北藝術大學,動畫學系,多媒體動畫設計師,平面設計／美編人員,美術設計
國立臺北藝術大學,新媒體藝術學系,平面設計／美編人員,行銷企劃人員,多媒體動畫設計師
私立逢甲大學,國文學系,門市／店員／專櫃人員,行政人員,行政助理
私立逢甲大學,外國語文學系,業務助理,國外業務人員,行政人員
私立逢甲大學,經濟學系,行政人員,門市／店員／專櫃人員,國內業務人員
私立逢甲大學,合作經濟暨社會事業經營學系,行政人員,記帳／出納／一般會計,業務助理
私立逢甲大學,會計與資訊科技學系,查帳／審計人員,記帳／出納／一般會計,財務會計助理
私立逢甲大學,企業管理學系,門市／店員／專櫃人員,業務助理,行政人員
私立逢甲大學,國際企業學系,國外業務人員,業務助理,國貿人員
私立逢甲大學,國際經營與貿易學系,業務助理,國貿人員,國外業務人員
私立逢甲大學,財務金融學系,銀行辦事員,記帳／出納／一般會計,門市／店員／專櫃人員
私立逢甲大學,財務工程與精算學位學程,業務助理,財務分析／財務人員,記帳／出納／一般會計
私立逢甲大學,風險管理學系,保險業務／經紀人,核保／保險內勤人員,門市／店員／專櫃人員
私立逢甲大學,財稅學系,記帳／出納／一般會計,查帳／審計人員,行政人員
私立逢甲大學,行銷學系,行銷企劃人員,門市／店員／專櫃人員,活動企劃人員
私立逢甲大學,商學與創新學位學程,行政助理,記帳／出納／一般會計,行政人員
私立逢甲大學,商學大數據分析學位學程,NULL,NULL,NULL
私立逢甲大學,應用數學系,餐飲服務生,數理補習班老師,軟體設計工程師
私立逢甲大學,統計科學學系,行政人員,門市／店員／專櫃人員,行政助理
私立逢甲大學,電機工程學系,生產設備工程師,半導體設備工程師,生產技術／製程工程師
私立逢甲大學,電子學系,半導體設備工程師,生產設備工程師,半導體工程師
私立逢甲大學,光電學系,生產技術／製程工程師,助理工程師,光電工程師
私立逢甲大學,資訊工程學系,軟體設計工程師,門市／店員／專櫃人員,Internet程式設計師
私立逢甲大學,通訊學系,生管,生產管理主管,門市／店員／專櫃人員
私立逢甲大學,自動控制工程學系,半導體設備工程師,生產設備工程師,自動控制工程師
私立逢甲大學,航太與系統工程學系,飛機裝修工,半導體設備工程師,機構工程師
私立逢甲大學,機械與電腦工程學系,機械設計／繪圖人員,機構工程師,機械工程師
私立逢甲大學,精密系統設計學位學程,室內設計／裝潢人員,機械設計／繪圖人員,作業員／包裝員
私立逢甲大學,土木工程學系,工地監工／主任,營造工程師,工務人員／助理
私立逢甲大學,化學工程學系,生產技術／製程工程師,品管／檢驗人員,化工化學工程師
私立逢甲大學,材料科學學系,生產技術／製程工程師,品管／品保工程師,半導體製程工程師
私立逢甲大學,工業工程與科技系統工程學系,生管,生產管理主管,生產技術／製程工程師
私立逢甲大學,纖維與複合材料學系,生產技術／製程工程師,紡織化學工程師,國內業務人員
私立逢甲大學,環境工程與科學學系,環境工程人員 / 工程師,研究助理,門市／店員／專櫃人員
私立逢甲大學,水利工程與資源保育學系,工務人員／助理,工地監工／主任,水利工程師
私立逢甲大學,建築學系,建築設計／繪圖人員,室內設計／裝潢人員,工務人員／助理
私立逢甲大學,土地管理學系,行政人員,行政助理,門市／店員／專櫃人員
私立逢甲大學,都市計畫與空間資訊學系,都市／交通規劃人員,門市／店員／專櫃人員,行政助理
私立逢甲大學,運輸科技與管理學系,運輸交通專業人員,國內業務人員,行政人員
私立逢甲大學,運輸與物流學系,國內業務人員,倉管,志願役軍官／士官／士兵
私立靜宜大學,臺灣文學系,門市／店員／專櫃人員,行政人員,行銷企劃人員
私立靜宜大學,國文學系,門市／店員／專櫃人員,行政人員,安親班老師
私立靜宜大學,英國語文學系,語文補習班老師,國外業務人員,業務助理
私立靜宜大學,西班牙語文學系,國外業務人員,業務助理,門市／店員／專櫃人員
私立靜宜大學,日本語文學系,門市／店員／專櫃人員,業務助理,行政人員
私立靜宜大學,寰宇外語教育學位學程,語文補習班老師,人力資源助理,國外業務主管
私立靜宜大學,大眾傳播學系,行銷企劃人員,門市／店員／專櫃人員,影片製作技術人員
私立靜宜大學,資訊傳播工程學系,門市／店員／專櫃人員,平面設計／美編人員,軟體設計工程師
私立靜宜大學,寰宇管理學位學程,國外業務人員,業務助理,國內業務人員
私立靜宜大學,會計與資訊科技學系,查帳／審計人員,記帳／出納／一般會計,行政人員
私立靜宜大學,企業管理學系,門市／店員／專櫃人員,行政人員,業務助理
私立靜宜大學,國際企業學系,業務助理,門市／店員／專櫃人員,國內業務人員
私立靜宜大學,財務金融學系,銀行辦事員,記帳／出納／一般會計,門市／店員／專櫃人員
私立靜宜大學,法律學系,門市／店員／專櫃人員,行政人員,法務助理
私立靜宜大學,生態人文學系,門市／店員／專櫃人員,行政人員,餐飲服務生
私立靜宜大學,應用化學系,品管／檢驗人員,實驗化驗人員,生產技術／製程工程師
私立靜宜大學,統計科學學系,門市／店員／專櫃人員,行政人員,安親班老師
私立靜宜大學,財務與計算數學系,門市／店員／專櫃人員,行政人員,補習班導師／管理人員
私立靜宜大學,資訊管理學系,軟體設計工程師,門市／店員／專櫃人員,國內業務人員
私立靜宜大學,資訊工程學系,軟體設計工程師,門市／店員／專櫃人員,資訊助理人員
私立靜宜大學,食品營養系,品管／檢驗人員,營養師,門市／店員／專櫃人員
私立靜宜大學,社會工作與兒童少年福利學系,社工人員,門市／店員／專櫃人員,安親班老師
私立靜宜大學,觀光事業學系,門市／店員／專櫃人員,餐飲服務生,飯店工作人員
私立靜宜大學,化粧品科學系,門市／店員／專櫃人員,美容工作者,國內業務人員
私立中山醫學大學,臺灣語文學系,行政人員,門市／店員／專櫃人員,國內業務人員
私立中山醫學大學,外國語言學系,語文補習班老師,行政人員,國外業務人員
私立中山醫學大學,心理學系,門市／店員／專櫃人員,研究助理,國內業務人員
私立中山醫學大學,醫療產業科技管理學系,醫院行政管理人員,行政人員,醫事檢驗師
私立中山醫學大學,生物醫學學系,研究助理,生物科技研發人員,國內業務人員
私立中山醫學大學,醫學應用化學系,國內業務人員,行政人員,業務助理
私立中山醫學大學,醫學系,醫師,數理補習班老師,行政人員
私立中山醫學大學,公共衛生學系,研究助理,行政人員,醫院行政管理人員
私立中山醫學大學,職業安全衛生學系,職業安全衛生管理員,職業安全衛生管理師,研究助理
私立中山醫學大學,物理治療系,物理治療師,研究助理,治療師
私立中山醫學大學,職能治療學系,職能治療師,研究助理,治療師
私立中山醫學大學,語言治療學系,語言治療師,其他醫療人員,門市／店員／專櫃人員
私立中山醫學大學,營養學系,營養師,門市／店員／專櫃人員,研究助理
私立中山醫學大學,護理學系,護理師及護士,專科護理師,其他醫療人員
私立中山醫學大學,醫學檢驗生物技術學系,醫事檢驗師,研究助理,生物科技研發人員
私立中山醫學大學,醫學影像暨放射科學學系,醫事放射師,研究助理,行政助理
私立中山醫學大學,視光學系,驗光師,門市／店員／專櫃人員,國內業務人員
私立中山醫學大學,醫學資訊學系,軟體設計工程師,資訊助理人員,其他客戶服務人員
私立中山醫學大學,牙醫學系,牙醫師,飯店或餐廳主管,行政助理
私立中山醫學大學,醫學社會與社會工作學系,社工人員,門市／店員／專櫃人員,行政人員
私立中山醫學大學,健康餐飲管理學系,餐飲服務生,門市／店員／專櫃人員,飯店工作人員
私立中國醫藥大學,健康風險管理學系,門市／店員／專櫃人員,行政人員,國內業務人員
私立中國醫藥大學,醫務管理學系,醫院行政管理人員,研究助理,門市／店員／專櫃人員
私立中國醫藥大學,生物科技學系,生物科技研發人員,國內業務人員,研究助理
私立中國醫藥大學,醫學系,醫師,營養師,法務助理
私立中國醫藥大學,中醫學系,中醫師,醫師,工地監工／主任
私立中國醫藥大學,學士後中醫學系,中醫師,文編／校對／文字工作者,醫師
私立中國醫藥大學,公共衛生學系,研究助理,醫院行政管理人員,行政人員
私立中國醫藥大學,職業安全衛生學系,職業安全衛生管理員,職業安全衛生管理師,門市／店員／專櫃人員
私立中國醫藥大學,藥學系,藥師,藥學助理,其他醫療從業人員
私立中國醫藥大學,藥用化妝品學系,生物科技研發人員,國內業務人員,門市／店員／專櫃人員
私立中國醫藥大學,中國藥學暨中藥資源學系,研究助理,品管／檢驗人員,藥學助理
私立中國醫藥大學,物理治療系,物理治療師,護理師及護士,呼吸治療師
私立中國醫藥大學,運動醫學系,運動教練,門市／店員／專櫃人員,行政助理
私立中國醫藥大學,營養學系,營養師,門市／店員／專櫃人員,研究助理
私立中國醫藥大學,護理學系,護理師及護士,專科護理師,其他醫療從業人員
私立中國醫藥大學,醫學檢驗生物技術學系,醫事檢驗師,研究助理,生物科技研發人員
私立中國醫藥大學,醫學影像暨放射科學學系,醫事放射師,研究助理,業務助理
私立中國醫藥大學,牙醫學系,牙醫師,NULL,NULL
私立中國醫藥大學,口腔衛生學系,牙醫助理,其他醫療人員,門市／店員／專櫃人員
私立亞洲大學(臺中健管),幼兒教育學系,幼教班老師,教保員,門市／店員／專櫃人員
私立亞洲大學(臺中健管),外國語文學系,門市／店員／專櫃人員,語文補習班老師,飯店工作人員
私立亞洲大學(臺中健管),時尚設計學系,門市／店員／專櫃人員,平面設計／美編人員,服裝／皮包／鞋類設計
私立亞洲大學(臺中健管),視覺設計學系,平面設計／美編人員,門市／店員／專櫃人員,行政人員
私立亞洲大學(臺中健管),數位媒體設計學系,平面設計／美編人員,門市／店員／專櫃人員,多媒體動畫設計師
私立亞洲大學(臺中健管),創意商品設計學系,平面設計／美編人員,門市／店員／專櫃人員,工業設計
私立亞洲大學(臺中健管),室內設計學系,室內設計／裝潢人員,設計助理,平面設計／美編人員
私立亞洲大學(臺中健管),心理學系,門市／店員／專櫃人員,行政人員,餐飲服務生
私立亞洲大學(臺中健管),資訊傳播工程學系,門市／店員／專櫃人員,平面設計／美編人員,行銷企劃人員
私立亞洲大學(臺中健管),會計與資訊科技學系,記帳／出納／一般會計,門市／店員／專櫃人員,查帳／審計人員
私立亞洲大學(臺中健管),經營管理學系,門市／店員／專櫃人員,行政人員,國內業務人員
私立亞洲大學(臺中健管),財務金融學系,行政人員,門市／店員／專櫃人員,餐飲服務生
私立亞洲大學(臺中健管),國際財務金融管理學位學程,國內業務主管,研究助理,金融營業員
私立亞洲大學(臺中健管),健康產業管理學系,醫院行政管理人員,門市／店員／專櫃人員,行政人員
私立亞洲大學(臺中健管),財經法律學系,門市／店員／專櫃人員,行政人員,行政助理
私立亞洲大學(臺中健管),生物科技學系,門市／店員／專櫃人員,國內業務人員,行政人員
私立亞洲大學(臺中健管),行動商務與多媒體應用學系,門市／店員／專櫃人員,餐飲服務生,平面設計／美編人員
私立亞洲大學(臺中健管),資訊工程學系,門市／店員／專櫃人員,軟體設計工程師,作業員／包裝員
私立亞洲大學(臺中健管),通訊學系,門市／店員／專櫃人員,作業員／包裝員,國內業務人員
私立亞洲大學(臺中健管),生物資訊與醫學工程學系,門市／店員／專櫃人員,行政人員,牙醫助理
私立亞洲大學(臺中健管),保健營養生技學系,門市／店員／專櫃人員,行政人員,作業員／包裝員
私立亞洲大學(臺中健管),食品營養與保健生技學系,門市／店員／專櫃人員,行政人員,美容工作者
私立亞洲大學(臺中健管),護理學系,護理師及護士,餐飲服務生,其他資訊專業人員
私立亞洲大學(臺中健管),視光學系,驗光師,電話客服類人員,其他類講師
私立亞洲大學(臺中健管),社會工作學系,社工人員,門市／店員／專櫃人員,行政人員
私立亞洲大學(臺中健管),休閒遊憩規劃與管理學系,門市／店員／專櫃人員,餐飲服務生,飯店工作人員
國立彰化師範大學,公共事務與公民教育學系,中等學校教師,門市／店員／專櫃人員,行政人員
國立彰化師範大學,工業教育學系,中等學校教師,機械設計／繪圖人員,機構工程師
國立彰化師範大學,運動學系,運動教練,中等學校教師,國小學校教師
國立彰化師範大學,特殊教育學系,特殊教育教師,餐飲服務生,麵包師
國立彰化師範大學,美術學系,中等學校教師,美術老師,平面設計／美編人員
國立彰化師範大學,國文學系,中等學校教師,門市／店員／專櫃人員,行政人員
國立彰化師範大學,英語學系,中等學校教師,業務助理,飯店工作人員
國立彰化師範大學,輔導與諮商學系,中等學校教師,社工人員,門市／店員／專櫃人員
國立彰化師範大學,地理學系,中等學校教師,安親班老師,文編／校對／文字工作者
國立彰化師範大學,會計與資訊科技學系,查帳／審計人員,記帳／出納／一般會計,財務會計助理
國立彰化師範大學,企業管理學系,行政人員,國內業務人員,人力資源人員
國立彰化師範大學,財務金融技術學系,中等學校教師,記帳／出納／一般會計,行政人員
國立彰化師範大學,生物學系,中等學校教師,門市／店員／專櫃人員,研究助理
國立彰化師範大學,化學系,中等學校教師,實驗化驗人員,品管／檢驗人員
國立彰化師範大學,物理學系,國內業務人員,半導體工程師,行政人員
國立彰化師範大學,數學系,中等學校教師,軟體設計工程師,行政人員
國立彰化師範大學,資訊管理學系,軟體設計工程師,行政人員,平面設計／美編人員
國立彰化師範大學,電機工程學系,電機技師／工程師,助理工程師,韌體設計工程師
國立彰化師範大學,電子學系,半導體工程師,半導體設備工程師,電子工程師
國立彰化師範大學,資訊工程學系,軟體設計工程師,Internet程式設計師,其他資訊專業人員
國立彰化師範大學,機電工程學系,機構工程師,助理工程師,生產設備工程師
私立大葉大學,造形藝術學系,門市／店員／專櫃人員,平面設計／美編人員,行政人員
私立大葉大學,英語學系,國外業務人員,行政人員,門市／店員／專櫃人員
私立大葉大學,應用日語學系,門市／店員／專櫃人員,飯店工作人員,餐飲服務生
私立大葉大學,歐洲語文學系,門市／店員／專櫃人員,行政人員,業務助理
私立大葉大學,文創產業國際人才學位學程,門市／店員／專櫃人員,安親班老師,行政助理
私立大葉大學,視覺設計學系,平面設計／美編人員,門市／店員／專櫃人員,設計助理
私立大葉大學,工業設計學系,工業設計,平面設計／美編人員,門市／店員／專櫃人員
私立大葉大學,綠色產品設計學位學程,餐飲服務生,門市／店員／專櫃人員,秘書
私立大葉大學,空間設計學系,建築設計／繪圖人員,室內設計／裝潢人員,設計助理
私立大葉大學,歐洲文化與旅遊學位學程,門市／店員／專櫃人員,飯店工作人員,餐飲服務生
私立大葉大學,傳播藝術系,門市／店員／專櫃人員,平面設計／美編人員,美術設計
私立大葉大學,會計與資訊科技學系,記帳／出納／一般會計,查帳／審計人員,行政人員
私立大葉大學,企業管理學系,門市／店員／專櫃人員,國內業務人員,行政人員
私立大葉大學,國際企業學系,門市／店員／專櫃人員,行政人員,業務助理
私立大葉大學,財務金融學系,行政人員,門市／店員／專櫃人員,銀行辦事員
私立大葉大學,人力資源暨公共關係學系,門市／店員／專櫃人員,人力資源人員,行政人員
私立大葉大學,生物產業科技學系,品管／檢驗人員,門市／店員／專櫃人員,作業員／包裝員
私立大葉大學,生物資源與科技學系,門市／店員／專櫃人員,作業員／包裝員,行政人員
私立大葉大學,分子生物學系,門市／店員／專櫃人員,作業員／包裝員,餐飲服務生
私立大葉大學,資訊管理學系,門市／店員／專櫃人員,行政人員,國內業務人員
私立大葉大學,多媒體數位內容學位學程,平面設計／美編人員,門市／店員／專櫃人員,多媒體動畫設計師
私立大葉大學,電機工程學系,作業員／包裝員,助理工程師,生產設備工程師
私立大葉大學,資訊工程學系,軟體設計工程師,門市／店員／專櫃人員,其他資訊專業人員
私立大葉大學,機械與自動化工程學系,機械設計／繪圖人員,作業員／包裝員,機構工程師
私立大葉大學,材料科學學系,國內業務人員,研究助理,作業員／包裝員
私立大葉大學,工業工程與科技系統工程學系,生管,作業員／包裝員,品管／檢驗人員
私立大葉大學,環境工程學系,環境工程人員 / 工程師,門市／店員／專櫃人員,行政人員
私立大葉大學,醫療器材設計與材料學位學程,安親班老師,產品維修人員,醫療器材研發工程師
私立大葉大學,藥用植物與保健學系,門市／店員／專櫃人員,診所助理,行政人員
私立大葉大學,護理學系,護理師及護士,其他類講師,藥學助理
私立大葉大學,視光學系,NULL,NULL,NULL
私立大葉大學,餐旅行銷管理學系,餐飲服務生,餐廚助手,飯店工作人員
私立大葉大學,觀光旅遊系,門市／店員／專櫃人員,餐飲服務生,飯店工作人員
私立大葉大學,休閒管理學系,門市／店員／專櫃人員,餐飲服務生,行政人員
私立大葉大學,運動健康管理學系,運動教練,門市／店員／專櫃人員,餐飲服務生
私立大葉大學,烘焙暨飲料調製學位學程,西點／蛋糕師,餐飲服務生,調酒師／吧台人員
私立大葉大學,婚禮企劃暨節慶管理學位學程,行政人員,門市／店員／專櫃人員,餐飲服務生
私立明道大學,國文學系,門市／店員／專櫃人員,安親班老師,行政助理
私立明道大學,應用英語學系,門市／店員／專櫃人員,業務助理,安親班老師
私立明道大學,應用日語學系,門市／店員／專櫃人員,行政人員,餐飲服務生
私立明道大學,造形學系,門市／店員／專櫃人員,平面設計／美編人員,服裝／皮包／鞋類設計
私立明道大學,數位內容與動畫設計學系,平面設計／美編人員,門市／店員／專櫃人員,多媒體動畫設計師
私立明道大學,資訊傳播工程學系,門市／店員／專櫃人員,作業員／包裝員,行政人員
私立明道大學,企業管理學系,門市／店員／專櫃人員,行政人員,作業員／包裝員
私立明道大學,財務金融學系,門市／店員／專櫃人員,行政人員,記帳／出納／一般會計
